Cycle,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
26,0.22969819,0.29866209,0.360155263,0.013336339,0.353631643,0.32307772,0.002053375,0.010199766,0.004196128,0.010084959,0.29798756,0.02575999,0.007849191,0.008462047,0.218373647,0.18324782,0.255802967,0.017442867,0.350734047,0.015666256,0.442182217,0.29494151,0.002985858,0.024775649,-0.001573098,0.020882248,0.017924421,0.288665237,0.22892487,0.33382257,0.272843447,0.313413293,0.18720101,0.24524705,0.133311117,0.1658708,0.284112987,0.023253181,0.155314683,0.258369053,0.24935375,0.270594923,0.324127833,0.226354033,0.23445846,0.24239904,0.295852843,0.109519908
27,0.23514719,0.309559757,0.367090263,0.022619569,0.366015643,0.335957053,0.009982873,0.020379673,0.005357853,0.025564409,0.309876227,0.039110828,0.024309126,0.021243315,0.226299647,0.191173487,0.268186967,0.02321014,0.367080713,0.022902727,0.459024217,0.303858177,0.017416061,0.039620223,0.007211832,0.031228457,0.032187741,0.295600237,0.248243537,0.347197237,0.283246113,0.32381596,0.19958501,0.255649717,0.134797117,0.1713198,0.29302932,0.03465224,0.161259017,0.270753053,0.259261083,0.280997257,0.3399795,0.238738033,0.244365793,0.253792373,0.307246177,0.194901896
28,0.24455919,0.313522423,0.37650193,0.030911799,0.379885643,0.34487372,0.021379705,0.026596581,0.007510243,0.038071526,0.319287893,0.049985,0.038292394,0.033033916,0.23372998,0.199099153,0.279084967,0.027986748,0.38293238,0.031625198,0.47338955,0.313269843,0.030360264,0.055455463,0.018473429,0.041574666,0.046946394,0.303525903,0.272516203,0.36106757,0.293648447,0.33471396,0.21196901,0.26852905,0.141732117,0.177759467,0.302936653,0.049023633,0.166212683,0.28264172,0.269663417,0.28694159,0.3553355,0.251617367,0.25476846,0.262708707,0.31863951,0.351615551
29,0.253970857,0.322438757,0.388390597,0.040690362,0.39326031,0.356762387,0.033767537,0.035290156,0.010653301,0.047606642,0.326718227,0.063831171,0.056733996,0.044329184,0.24066498,0.208511153,0.285524633,0.035735688,0.397298047,0.041833669,0.488745883,0.324662843,0.045781467,0.076244036,0.030230359,0.052416209,0.060219047,0.30996557,0.305705203,0.37246057,0.303060447,0.34263996,0.22187601,0.283389717,0.14916245,0.181722467,0.31086232,0.058441359,0.175129017,0.292549053,0.277589417,0.29536259,0.371187167,0.261524367,0.264180127,0.27558804,0.328546843,0.641085539
30,0.26685019,0.33086009,0.39879293,0.052945592,0.40713031,0.368651053,0.048632035,0.04497473,0.017264025,0.063581092,0.33811156,0.076686343,0.078147597,0.060578118,0.24908598,0.21643682,0.2979083,0.049923962,0.413149713,0.051546806,0.50212055,0.33803751,0.062688671,0.103967609,0.046445956,0.063752752,0.075968701,0.319872903,0.32700587,0.388311903,0.313958113,0.352051627,0.23029701,0.296764383,0.156592783,0.188162133,0.321264987,0.071822085,0.179091683,0.30592372,0.28650575,0.306755923,0.389019833,0.273413033,0.275078127,0.284504373,0.339444843,1.167336861
31,0.27527119,0.339776757,0.405232597,0.075108155,0.417037643,0.379053387,0.066468867,0.060603638,0.026351749,0.079060542,0.346532893,0.093008848,0.105505532,0.083266719,0.252553647,0.22337182,0.307815633,0.073028569,0.427515047,0.06670861,0.513513883,0.346954177,0.08504454,0.145561516,0.069100886,0.077566294,0.097662354,0.32779857,0.341371203,0.40069557,0.321388447,0.360472627,0.23723201,0.309148383,0.16303245,0.192620467,0.33166732,0.085202478,0.179091683,0.316326387,0.295422417,0.315176923,0.404871167,0.2823297,0.282013127,0.293916373,0.349847177,2.074519182
32,0.287159857,0.346216423,0.411672263,0.116589718,0.42744031,0.390942053,0.097184699,0.085148879,0.045841807,0.104446992,0.355944893,0.116266686,0.146733467,0.120815987,0.260479313,0.23030682,0.3251533,0.122387176,0.44188038,0.091282414,0.526393217,0.35537551,0.117307743,0.223812089,0.106121483,0.097819504,0.139666008,0.333742903,0.346820203,0.412584237,0.332286113,0.37087496,0.246148343,0.320541717,0.170958117,0.199060133,0.343555987,0.109976204,0.179091683,0.328710387,0.306320083,0.325084257,0.420227167,0.292237033,0.291425127,0.302832707,0.359258843,3.50331417
33,0.29855319,0.353151423,0.42058893,0.192250948,0.43685231,0.400849053,0.153659531,0.128022453,0.084155531,0.138750109,0.36238456,0.161320525,0.214711068,0.183628588,0.266423647,0.237737153,0.3499213,0.211870117,0.454264047,0.134184551,0.541254217,0.362805843,0.164926947,0.364972996,0.168900413,0.12698938,0.214363328,0.342163903,0.36019487,0.422986903,0.340212113,0.380782293,0.254074343,0.335402383,0.18086545,0.2054998,0.35247232,0.14564793,0.179587017,0.34307572,0.316227083,0.33251459,0.4340975,0.302144033,0.300836793,0.312244707,0.36966151,5.507716158
34,0.313413857,0.363058423,0.434459263,0.338748177,0.450226977,0.41273772,0.262147029,0.211020028,0.161106922,0.201783892,0.374273227,0.246993696,0.34114067,0.296967856,0.27682598,0.247644487,0.399456967,0.39002239,0.467638713,0.213248022,0.560077883,0.376675843,0.25118415,0.632450236,0.286664343,0.176468922,0.359401648,0.353557237,0.376046537,0.435866237,0.353587113,0.393166293,0.262990677,0.351253717,0.191267783,0.215902467,0.361388987,0.210545989,0.18553135,0.36090872,0.327620083,0.346879923,0.449453833,0.3155187,0.31421146,0.321656373,0.381054843,8.02679548
35,0.322825523,0.36949809,0.445357263,0.60314074,0.459638643,0.420168053,0.462275861,0.356928269,0.300969313,0.307913675,0.382198893,0.407961201,0.564165271,0.497490124,0.281779647,0.256065487,0.487135633,0.719258998,0.47705038,0.356707826,0.57493855,0.385096843,0.400352019,1.103024809,0.503995273,0.259137465,0.621344301,0.361482903,0.388430537,0.446268903,0.36250378,0.402578293,0.267944343,0.36413305,0.199689117,0.2218468,0.369809987,0.321512382,0.18949435,0.374283387,0.33653675,0.355796257,0.467782167,0.324435033,0.341456127,0.331068373,0.387989843,10.90104713
36,0.33768619,0.377423757,0.455264263,1.080537637,0.472517977,0.430075387,0.827359026,0.628162177,0.570120037,0.503208125,0.392105893,0.703666373,0.965518873,0.865443392,0.292677647,0.26448682,0.650108633,1.309549605,0.485967047,0.627474963,0.592771217,0.392031843,0.675836556,1.897564049,0.89866487,0.416109674,1.093318954,0.372876237,0.40130987,0.45419457,0.37241078,0.412485293,0.27983301,0.375526383,0.206624117,0.224323467,0.379221987,0.526101441,0.196924683,0.382209053,0.34743475,0.36718959,0.487100833,0.332361033,0.37216846,0.34196604,0.395420177,13.98334946
37,0.349574857,0.38485409,0.463685263,1.8690202,0.47994831,0.440478053,1.453991524,1.107446751,1.051779761,0.850577575,0.399040893,1.227731878,1.639815474,1.512778993,0.29862198,0.27687082,0.948809967,2.267891545,0.49736038,1.100843768,0.606641217,0.398966843,1.157390426,3.104241622,1.562314133,0.703361217,1.872416274,0.38030657,0.412207537,0.46509257,0.379841113,0.421897293,0.28974001,0.386919717,0.217026783,0.228286133,0.391110653,0.886728501,0.20336435,0.391125387,0.357342083,0.374619923,0.505428833,0.340782033,0.404366793,0.35286404,0.403841177,17.14094644
38,0.361958857,0.396742757,0.471115597,3.064192096,0.489359977,0.45088072,2.444217356,1.896330325,1.869292485,1.444140692,0.407461893,2.08814605,2.698015076,2.567299594,0.30704298,0.285787153,1.4728993,3.685926152,0.508753713,1.894214572,0.61952055,0.407387843,1.939131295,4.757732529,2.588566063,1.203617093,3.059689261,0.387736903,0.42360087,0.474008903,0.389748113,0.42982296,0.30063801,0.397817383,0.224457117,0.237202467,0.399531987,1.490081227,0.210794683,0.40251872,0.367744417,0.38254559,0.522270833,0.3511847,0.42319046,0.361780373,0.415729843,20.29061743
39,0.369884523,0.40565909,0.480032263,4.683391326,0.496294977,0.458311053,3.860451855,3.0760519,3.116281542,2.380987142,0.411424893,3.382494221,4.182718344,4.136993529,0.310510313,0.296189487,2.327888633,5.568112093,0.51965138,3.090312042,0.62496955,0.418285843,3.090905165,6.798594102,4.014076994,2.016939636,4.672970581,0.390708903,0.432517203,0.482429903,0.39866478,0.43675796,0.30509601,0.410696717,0.235355117,0.250577133,0.405971653,2.40600562,0.216243683,0.415398053,0.37666075,0.38948059,0.537627167,0.3625777,0.43854646,0.367229373,0.42514151,23.36400309
40,0.37434269,0.41036509,0.48300443,5.569954723,0.50174381,0.46004472,4.641388686,3.732179308,3.816146933,2.907924425,0.41464456,4.10296956,5.005126945,5.011946796,0.31472098,0.29767532,2.8113588,6.592089033,0.52336638,3.762815346,0.62794155,0.42200101,3.730478035,7.890100842,4.797850924,2.475585345,5.559808235,0.39244257,0.43821387,0.48342057,0.40361828,0.43898696,0.30905901,0.41540255,0.23783195,0.2570168,0.40696232,2.920937012,0.21946335,0.42183772,0.38037575,0.39294809,0.54481,0.3680267,0.44548146,0.36970604,0.42984751,24.88617308
